"condition","round_id","num_agents","total_contribution","average_contribution","std_contribution","average_payoff","std_payoff","average_prediction_error","num_predictions"
"belief_mixed","136","30","61","2.0333","0.6149","11.22","0.6149","0.5101","348"
"belief_mixed","137","30","49","1.6333","0.7649","10.98","0.7649","0.573","348"
"belief_mixed","138","30","56","1.8667","0.8193","11.12","0.8193","0.556","348"
"belief_mixed","139","30","50","1.6667","0.8023","11.0","0.8023","0.5178","348"
"belief_mixed","140","30","48","1.6","0.7701","10.96","0.7701","0.4556","348"
"belief_mixed","141","30","51","1.7","0.7944","11.02","0.7944","0.5198","348"
"belief_mixed","142","30","53","1.7667","0.6789","11.06","0.6789","0.4918","348"
"belief_mixed","143","30","49","1.6333","0.7649","10.98","0.7649","0.4411","348"
"belief_mixed","144","30","56","1.8667","0.7761","11.12","0.7761","0.5757","348"
"belief_mixed","145","30","51","1.7","0.9154","11.02","0.9154","0.5654","348"
"belief_mixed","146","30","53","1.7667","0.7739","11.06","0.7739","0.4699","348"
"belief_mixed","147","30","60","2","0.6433","11.2","0.6433","0.5599","348"
"belief_mixed","148","30","54","1.8","0.6644","11.08","0.6644","0.5254","348"
"belief_mixed","149","30","57","1.9","0.9229","11.14","0.9229","0.5937","348"
"belief_mixed","150","30","56","1.8667","0.6814","11.12","0.6814","0.4118","348"
"belief_mixed","151","30","54","1.8","0.7144","11.08","0.7144","0.3686","348"
"belief_mixed","152","30","55","1.8333","0.7915","11.1","0.7915","0.6274","348"
"belief_mixed","153","30","54","1.8","0.7144","11.08","0.7144","0.4547","348"
"belief_mixed","154","30","55","1.8333","0.7466","11.1","0.7466","0.4579","348"
"belief_mixed","155","30","54","1.8","0.8052","11.08","0.8052","0.4506","348"
"belief_mixed","156","30","51","1.7","0.7022","11.02","0.7022","0.4445","348"
"belief_mixed","157","30","53","1.7667","0.8584","11.06","0.8584","0.5493","348"
"belief_mixed","158","30","55","1.8333","0.8339","11.1","0.8339","0.5147","348"
"belief_mixed","159","30","53","1.7667","0.8172","11.06","0.8172","0.4479","348"
"belief_mixed","160","30","51","1.7","0.6513","11.02","0.6513","0.4132","348"
"belief_mixed","161","30","59","1.9667","0.6149","11.18","0.6149","0.5721","348"
"belief_mixed","162","30","54","1.8","0.7611","11.08","0.7611","0.5332","348"
"belief_mixed","163","30","51","1.7","0.7022","11.02","0.7022","0.4828","348"
"belief_mixed","164","30","53","1.7667","0.7739","11.06","0.7739","0.502","348"
"belief_mixed","165","30","56","1.8667","0.6814","11.12","0.6814","0.2647","348"
"belief_mixed","166","30","57","1.9","0.8847","11.14","0.8847","0.564","348"
"belief_mixed","167","30","52","1.7333","0.7397","11.04","0.7397","0.4196","348"
"belief_mixed","168","30","50","1.6667","0.6065","11.0","0.6065","0.5204","348"
"belief_mixed","169","30","49","1.6333","0.8503","10.98","0.8503","0.4397","348"
"belief_mixed","170","30","47","1.5667","0.7739","10.94","0.7739","0.591","348"
"belief_mixed","171","30","48","1.6","0.8944","10.96","0.8944","0.484","348"
"belief_mixed","172","30","55","1.8333","0.7466","11.1","0.7466","0.5219","348"
"belief_mixed","173","30","58","1.9333","0.6397","11.16","0.6397","0.48","348"
"belief_mixed","174","30","54","1.8","0.7611","11.08","0.7611","0.4203","348"
"belief_mixed","175","30","52","1.7333","0.8683","11.04","0.8683","0.4744","348"
"belief_mixed","176","30","52","1.7333","0.8683","11.04","0.8683","0.5498","348"
"belief_mixed","177","30","53","1.7667","0.9714","11.06","0.9714","0.5303","348"
"belief_mixed","178","30","61","2.0333","0.7184","11.22","0.7184","0.4381","348"
"belief_mixed","179","30","51","1.7","0.6513","11.02","0.6513","0.5182","348"
"belief_mixed","180","30","50","1.6667","0.6609","11.0","0.6609","0.3822","348"
"belief_mixed","181","30","58","1.9333","0.7397","11.16","0.7397","0.6065","348"
"belief_mixed","182","30","51","1.7","0.7944","11.02","0.7944","0.4453","348"
"belief_mixed","183","30","55","1.8333","0.9855","11.1","0.9855","0.4419","348"
"belief_mixed","184","30","50","1.6667","0.8023","11.0","0.8023","0.3641","348"
"belief_mixed","185","30","52","1.7333","0.9444","11.04","0.9444","0.6195","348"
"belief_mixed","186","30","53","1.7667","0.8584","11.06","0.8584","0.4928","348"
"belief_mixed","187","30","57","1.9","0.8449","11.14","0.8449","0.5282","348"
"belief_mixed","188","30","58","1.9333","0.6915","11.16","0.6915","0.5569","348"
"belief_mixed","189","30","55","1.8333","0.5921","11.1","0.5921","0.4225","348"
"belief_mixed","190","30","56","1.8667","0.8996","11.12","0.8996","0.5422","348"
"belief_mixed","191","30","49","1.6333","0.7649","10.98","0.7649","0.5062","348"
"belief_mixed","192","30","53","1.7667","0.8584","11.06","0.8584","0.5514","348"
"belief_mixed","193","30","48","1.6","0.7701","10.96","0.7701","0.5477","348"
"belief_mixed","194","30","53","1.7667","0.7279","11.06","0.7279","0.6288","348"
"belief_mixed","195","30","58","1.9333","0.9072","11.16","0.9072","0.6874","348"
"belief_mixed","196","30","50","1.6667","0.8841","11.0","0.8841","0.542","348"
"belief_mixed","197","30","52","1.7333","0.7849","11.04","0.7849","0.4335","348"
"belief_mixed","198","30","63","2.1","0.7589","11.26","0.7589","0.5196","348"
"belief_mixed","199","30","54","1.8","0.8052","11.08","0.8052","0.4676","348"
"belief_mixed","200","30","51","1.7","0.7497","11.02","0.7497","0.4194","348"
"llm_notom_mixed","1","30","159","5.3","2.7436","13.18","2.7436","2.269","290"
"llm_notom_mixed","2","30","156","5.2","2.2345","13.12","2.2345","1.7828","290"
"llm_notom_mixed","3","30","172","5.7333","2.4486","13.44","2.4486","1.2293","290"
"llm_notom_mixed","4","30","162","5.4","2.2376","13.24","2.2376","0.9736","290"
"llm_notom_mixed","5","30","165","5.5","2.3007","13.3","2.3007","0.8491","290"
"llm_notom_mixed","6","30","160","5.3333","2.4682","13.2","2.4682","0.851","290"
"llm_notom_mixed","7","30","157","5.2333","2.1445","13.14","2.1445","0.767","290"
"llm_notom_mixed","8","30","162","5.4","2.0274","13.24","2.0274","0.9149","290"
"llm_notom_mixed","9","30","156","5.2","2.5515","13.12","2.5515","0.8744","290"
"llm_notom_mixed","10","30","165","5.5","2.5563","13.3","2.5563","0.9919","290"
"llm_notom_mixed","11","30","156","5.2","2.6314","13.12","2.6314","1.181","290"
"llm_notom_mixed","12","30","167","5.5667","2.4591","13.34","2.4591","0.9051","290"
"llm_notom_mixed","13","30","159","5.3","2.3947","13.18","2.3947","1.1413","290"
"llm_notom_mixed","14","30","138","4.6","2.1909","12.76","2.1909","0.9564","290"
"llm_notom_mixed","15","30","150","5","2.7292","13.0","2.7292","1.2049","290"
"llm_notom_mixed","16","30","160","5.3333","2.5775","13.2","2.5775","1.1026","290"
"llm_notom_mixed","17","30","147","4.9","2.3096","12.94","2.3096","0.9659","290"
"llm_notom_mixed","18","30","161","5.3667","2.5255","13.22","2.5255","0.9888","290"
"llm_notom_mixed","19","30","154","5.1333","2.193","13.08","2.193","0.989","290"
"llm_notom_mixed","20","30","158","5.2667","2.4059","13.16","2.4059","1.0825","263"
"llm_notom_mixed","21","30","161","5.3667","2.5391","13.22","2.5391","0.8971","290"
"llm_notom_mixed","22","30","151","5.0333","2.6715","13.02","2.6715","0.9683","290"
"llm_notom_mixed","23","30","161","5.3667","2.1732","13.22","2.1732","0.698","290"
"llm_notom_mixed","24","30","149","4.9667","2.498","12.98","2.498","1.2039","290"
"llm_notom_mixed","25","30","169","5.6333","2.5391","13.38","2.5391","0.9043","290"
"llm_notom_mixed","26","30","159","5.3","2.6017","13.18","2.6017","1.0266","290"
"llm_notom_mixed","27","30","156","5.2","2.6575","13.12","2.6575","0.8607","290"
"llm_notom_mixed","28","30","152","5.0667","2.4202","13.04","2.4202","0.9063","290"
"llm_notom_mixed","29","30","147","4.9","2.5237","12.94","2.5237","0.97","290"
"llm_notom_mixed","30","30","161","5.3667","2.6193","13.22","2.6193","0.75","290"
"llm_notom_mixed","31","30","163","5.4333","2.0625","13.26","2.0625","0.7659","290"
"llm_notom_mixed","32","30","155","5.1667","2.6008","13.1","2.6008","1.0022","290"
"llm_notom_mixed","33","30","158","5.2667","2.4626","13.16","2.4626","0.7667","290"
"llm_notom_mixed","34","30","174","5.8","2.3983","13.48","2.3983","0.7807","290"
"llm_notom_mixed","35","30","157","5.2333","2.3735","13.14","2.3735","1.1086","290"
"llm_notom_mixed","36","30","168","5.6","2.4719","13.36","2.4719","0.9643","290"
"llm_notom_mixed","37","30","163","5.4333","2.3589","13.26","2.3589","1.1153","290"
"llm_notom_mixed","38","30","146","4.8667","2.3302","12.92","2.3302","1.0847","290"
"llm_notom_mixed","39","30","163","5.4333","2.4167","13.26","2.4167","0.8775","290"
"llm_notom_mixed","40","30","156","5.2","2.2954","13.12","2.2954","0.6389","290"
"llm_notom_mixed","41","30","139","4.6333","2.4563","12.78","2.4563","1.1323","290"
"llm_notom_mixed","42","30","147","4.9","2.3831","12.94","2.3831","0.8424","290"
"llm_notom_mixed","43","30","161","5.3667","2.4842","13.22","2.4842","0.9153","290"
"llm_notom_mixed","44","30","158","5.2667","2.1961","13.16","2.1961","0.854","290"
"llm_notom_mixed","45","30","151","5.0333","2.1891","13.02","2.1891","0.6149","290"
"llm_notom_mixed","46","30","156","5.2","2.1075","13.12","2.1075","0.9529","290"
"llm_notom_mixed","47","30","152","5.0667","2.4344","13.04","2.4344","0.7225","290"
"llm_notom_mixed","48","30","147","4.9","2.4544","12.94","2.4544","0.6986","290"
"llm_notom_mixed","49","30","145","4.8333","2.4925","12.9","2.4925","0.8524","290"
"llm_notom_mixed","50","30","157","5.2333","2.5822","13.14","2.5822","0.8537","290"
"llm_notom_mixed","51","30","159","5.3","2.4516","13.18","2.4516","0.7835","290"
"llm_notom_mixed","52","30","165","5.5","2.4879","13.3","2.4879","1.067","290"
"llm_notom_mixed","53","30","155","5.1667","2.6533","13.1","2.6533","1.0984","290"
"llm_notom_mixed","54","30","158","5.2667","2.2581","13.16","2.2581","0.8728","290"
"llm_notom_mixed","55","30","148","4.9333","2.5042","12.96","2.5042","0.7664","290"
"llm_notom_mixed","56","30","155","5.1667","2.4507","13.1","2.4507","0.6209","290"
"llm_notom_mixed","57","30","168","5.6","2.2984","13.36","2.2984","1.0374","290"
"llm_notom_mixed","58","30","162","5.4","2.5271","13.24","2.5271","0.8804","290"
"llm_notom_mixed","59","30","148","4.9333","2.864","12.96","2.864","1.4385","290"
"llm_notom_mixed","60","30","171","5.7","2.5751","13.42","2.5751","1.0153","290"
"llm_notom_mixed","61","30","167","5.5667","2.6997","13.34","2.6997","0.9661","290"
"llm_notom_mixed","62","30","170","5.6667","2.4401","13.4","2.4401","1.2788","290"
"llm_notom_mixed","63","30","148","4.9333","2.6384","12.96","2.6384","1.2048","290"
"llm_notom_mixed","64","30","153","5.1","2.5643","13.06","2.5643","0.9717","290"
"llm_notom_mixed","65","30","164","5.4667","2.1292","13.28","2.1292","0.8905","290"
"llm_notom_mixed","66","30","162","5.4","2.1909","13.24","2.1909","0.6644","290"
"llm_notom_mixed","67","30","158","5.2667","2.1485","13.16","2.1485","0.8824","290"
"llm_notom_mixed","68","30","152","5.0667","2.2427","13.04","2.2427","0.9178","290"
"llm_notom_mixed","69","30","160","5.3333","2.3829","13.2","2.3829","0.9038","290"
"llm_notom_mixed","70","30","154","5.1333","2.2087","13.08","2.2087","1.1068","290"
"llm_notom_mixed","71","30","150","5","2.4635","13.0","2.4635","1.1557","290"
"llm_notom_mixed","72","30","153","5.1","2.1066","13.06","2.1066","0.9416","290"
"llm_notom_mixed","73","30","162","5.4","2.1432","13.24","2.1432","0.6172","290"
"llm_notom_mixed","74","30","150","5","2.1335","13.0","2.1335","0.7351","290"
"llm_notom_mixed","75","30","154","5.1333","2.4738","13.08","2.4738","0.9083","290"
"llm_notom_mixed","76","30","149","4.9667","2.5661","12.98","2.5661","0.848","290"
"llm_notom_mixed","77","30","162","5.4","2.4155","13.24","2.4155","0.9364","263"
"llm_notom_mixed","78","30","157","5.2333","1.7357","13.14","1.7357","0.6101","290"
"llm_notom_mixed","79","30","164","5.4667","2.4598","13.28","2.4598","1.1042","290"
"llm_notom_mixed","80","30","150","5","2.5596","13.0","2.5596","0.8483","290"
"llm_notom_mixed","1","30","165","5.5","2.8977","13.3","2.8977","2.269","290"
"llm_notom_mixed","2","30","145","4.8333","2.4081","12.9","2.4081","1.5966","290"
"llm_notom_mixed","3","30","170","5.6667","2.3391","13.4","2.3391","1.2534","290"
"llm_notom_mixed","4","30","161","5.3667","2.3995","13.22","2.3995","1.0191","290"
"llm_notom_mixed","5","30","164","5.4667","2.4738","13.28","2.4738","0.6457","290"
"llm_notom_mixed","6","30","149","4.9667","2.3265","12.98","2.3265","0.8359","290"
"llm_notom_mixed","7","30","161","5.3667","2.0592","13.22","2.0592","0.8524","290"
"llm_notom_mixed","8","30","147","4.9","2.3096","12.94","2.3096","0.8853","290"
"llm_notom_mixed","9","30","166","5.5333","2.4316","13.32","2.4316","0.9608","290"
"llm_notom_mixed","10","30","167","5.5667","2.5418","13.34","2.5418","1.2139","290"
"llm_notom_mixed","11","30","159","5.3","2.0536","13.18","2.0536","0.854","290"
"llm_notom_mixed","12","30","156","5.2","2.2804","13.12","2.2804","0.9637","290"
"llm_notom_mixed","13","30","168","5.6","2.3867","13.36","2.3867","0.8428","290"
"llm_notom_mixed","14","30","158","5.2667","2.3479","13.16","2.3479","1.0083","290"
"llm_notom_mixed","15","30","166","5.5333","2.5829","13.32","2.5829","1.0331","290"
"llm_notom_mixed","16","30","153","5.1","2.1711","13.06","2.1711","1.0073","290"
"llm_notom_mixed","17","30","148","4.9333","2.3771","12.96","2.3771","0.9242","290"
"llm_notom_mixed","18","30","154","5.1333","2.5015","13.08","2.5015","1.1134","290"
"llm_notom_mixed","19","30","147","4.9","2.3245","12.94","2.3245","0.7797","290"
"llm_notom_mixed","20","30","174","5.8","2.3401","13.48","2.3401","0.8333","290"
"llm_notom_mixed","21","30","142","4.7333","2.6121","12.84","2.6121","1.2343","290"
"llm_notom_mixed","22","30","161","5.3667","2.5661","13.22","2.5661","1.0062","290"
"llm_notom_mixed","23","30","161","5.3667","2.4138","13.22","2.4138","1.0257","290"
"llm_notom_mixed","24","30","157","5.2333","2.5554","13.14","2.5554","1.0321","290"
"llm_notom_mixed","25","30","157","5.2333","2.3879","13.14","2.3879","1.083","290"
"llm_notom_mixed","26","30","159","5.3","1.8965","13.18","1.8965","0.6932","290"
"llm_notom_mixed","27","30","152","5.0667","2.3916","13.04","2.3916","0.8791","290"
"llm_notom_mixed","28","30","161","5.3667","2.4842","13.22","2.4842","0.7189","290"
"llm_notom_mixed","29","30","159","5.3","2.1679","13.18","2.1679","1.0394","290"
"llm_notom_mixed","30","30","140","4.6667","2.6174","12.8","2.6174","1.0084","263"
"llm_notom_mixed","31","30","147","4.9","2.4262","12.94","2.4262","0.785","290"
"llm_notom_mixed","32","30","170","5.6667","2.3243","13.4","2.3243","0.8991","290"
"llm_notom_mixed","33","30","169","5.6333","2.4422","13.38","2.4422","1.0734","290"
"llm_notom_mixed","34","30","153","5.1","2.2491","13.06","2.2491","0.9643","290"
"llm_notom_mixed","35","30","154","5.1333","2.5289","13.08","2.5289","1.1124","290"
"llm_notom_mixed","36","30","173","5.7667","2.4167","13.46","2.4167","0.8613","290"
"llm_notom_mixed","37","30","170","5.6667","2.5641","13.4","2.5641","0.8761","290"
"llm_notom_mixed","38","30","160","5.3333","2.5371","13.2","2.5371","1.0444","290"
"llm_notom_mixed","39","30","156","5.2","2.3693","13.12","2.3693","0.9041","290"
"llm_notom_mixed","40","30","154","5.1333","2.3742","13.08","2.3742","0.9577","290"
"llm_notom_mixed","41","30","152","5.0667","2.5587","13.04","2.5587","1.1641","290"
"llm_notom_mixed","42","30","154","5.1333","2.2854","13.08","2.2854","0.8757","290"
"llm_notom_mixed","43","30","156","5.2","2.219","13.12","2.219","0.8011","290"
"llm_notom_mixed","44","30","157","5.2333","2.0957","13.14","2.0957","0.7532","290"
"llm_notom_mixed","45","30","139","4.6333","2.6455","12.78","2.6455","1.0495","290"
"llm_notom_mixed","46","30","151","5.0333","2.7852","13.02","2.7852","0.9846","290"
"llm_notom_mixed","47","30","157","5.2333","2.8489","13.14","2.8489","1.2045","290"
"llm_notom_mixed","48","30","157","5.2333","2.3735","13.14","2.3735","0.5999","290"
"llm_notom_mixed","49","30","165","5.5","2.4033","13.3","2.4033","0.9067","290"
"llm_notom_mixed","50","30","161","5.3667","2.5255","13.22","2.5255","0.9401","290"
"llm_notom_mixed","51","30","152","5.0667","2.6773","13.04","2.6773","1.1209","290"
"llm_notom_mixed","52","30","161","5.3667","2.3851","13.22","2.3851","1.0056","290"
"llm_notom_mixed","53","30","167","5.5667","2.3589","13.34","2.3589","0.8034","290"
"llm_notom_mixed","54","30","160","5.3333","2.5506","13.2","2.5506","1.0056","263"
"llm_notom_mixed","55","30","152","5.0667","2.5855","13.04","2.5855","1.04","290"
"llm_notom_mixed","56","30","143","4.7667","2.6481","12.86","2.6481","0.9027","290"
"llm_notom_mixed","57","30","163","5.4333","2.4167","13.26","2.4167","0.953","290"
"llm_notom_mixed","58","30","153","5.1","2.6955","13.06","2.6955","0.8169","290"
"llm_notom_mixed","59","30","154","5.1333","2.4738","13.08","2.4738","0.8761","290"
"llm_notom_mixed","60","30","161","5.3667","2.5255","13.22","2.5255","0.8961","290"
"llm_notom_mixed","61","30","158","5.2667","2.1485","13.16","2.1485","0.688","290"
"llm_notom_mixed","62","30","165","5.5","2.7637","13.3","2.7637","1.1579","290"
"llm_notom_mixed","63","30","163","5.4333","2.0117","13.26","2.0117","0.9892","290"
"llm_notom_mixed","64","30","155","5.1667","2.5608","13.1","2.5608","0.9507","290"
"llm_notom_mixed","65","30","144","4.8","2.2499","12.88","2.2499","0.8466","290"
"llm_notom_mixed","66","30","152","5.0667","2.4486","13.04","2.4486","1.0102","290"
"llm_notom_mixed","67","30","158","5.2667","2.4904","13.16","2.4904","0.6888","290"
"llm_notom_mixed","68","30","166","5.5333","2.556","13.32","2.556","1.2352","290"
"llm_notom_mixed","69","30","174","5.8","2.3104","13.48","2.3104","0.888","290"
"llm_notom_mixed","70","30","146","4.8667","2.8007","12.92","2.8007","1.2962","290"
"llm_notom_mixed","71","30","162","5.4","2.0943","13.24","2.0943","0.9032","290"
"llm_notom_mixed","72","30","166","5.5333","2.556","13.32","2.556","0.9308","290"
"llm_notom_mixed","73","30","159","5.3","2.5884","13.18","2.5884","1.0719","290"
"llm_notom_mixed","74","30","159","5.3","2.3802","13.18","2.3802","1.0606","290"
"llm_notom_mixed","75","30","153","5.1","2.6438","13.06","2.6438","1.0929","290"
"llm_notom_mixed","76","30","164","5.4667","2.6226","13.28","2.6226","0.8667","290"
"llm_notom_mixed","77","30","154","5.1333","2.2242","13.08","2.2242","0.6484","290"
"llm_notom_mixed","78","30","159","5.3","2.409","13.18","2.409","0.6799","290"
"llm_notom_mixed","79","30","162","5.4","2.0778","13.24","2.0778","0.7221","290"
"llm_notom_mixed","80","30","152","5.0667","2.5452","13.04","2.5452","0.9135","290"
"llm_notom_mixed","1","30","180","6","2.5325","13.6","2.5325","1.8927","261"
"llm_notom_mixed","2","30","156","5.2","2.8575","13.12","2.8575","1.5483","290"
"llm_notom_mixed","3","30","155","5.1667","2.6008","13.1","2.6008","1.5879","290"
"llm_notom_mixed","4","30","166","5.5333","2.5289","13.32","2.5289","1.0717","290"
"llm_notom_mixed","5","30","175","5.8333","2.4925","13.5","2.4925","0.8569","290"
"llm_notom_mixed","6","30","156","5.2","2.4969","13.12","2.4969","0.8655","290"
"llm_notom_mixed","7","30","169","5.6333","2.4138","13.38","2.4138","0.9999","290"
"llm_notom_mixed","8","30","163","5.4333","2.2234","13.26","2.2234","0.5761","290"
"llm_notom_mixed","9","30","154","5.1333","2.4031","13.08","2.4031","1.0408","290"
"llm_notom_mixed","10","30","158","5.2667","2.6644","13.16","2.6644","1.1537","290"
"llm_notom_mixed","11","30","157","5.2333","2.1605","13.14","2.1605","0.8189","290"
"llm_notom_mixed","12","30","162","5.4","2.2376","13.24","2.2376","0.8516","290"
"llm_notom_mixed","13","30","154","5.1333","2.5152","13.08","2.5152","1.328","290"
"llm_notom_mixed","14","30","151","5.0333","2.1573","13.02","2.1573","0.6845","290"
"llm_notom_mixed","15","30","169","5.6333","2.5929","13.38","2.5929","1.2387","290"
"llm_notom_mixed","16","30","153","5.1","2.3245","13.06","2.3245","1.0398","290"
"llm_notom_mixed","17","30","165","5.5","2.8376","13.3","2.8376","0.8949","290"
"llm_notom_mixed","18","30","147","4.9","2.4403","12.94","2.4403","1.0278","290"
"llm_notom_mixed","19","30","148","4.9333","2.5989","12.96","2.5989","1.1533","290"
"llm_notom_mixed","20","30","173","5.7667","2.5282","13.46","2.5282","1.0243","290"
"llm_notom_mixed","21","30","161","5.3667","2.498","13.22","2.498","1.0857","290"
"llm_notom_mixed","22","30","146","4.8667","2.5829","12.92","2.5829","1.1352","290"
"llm_notom_mixed","23","30","158","5.2667","2.3479","13.16","2.3479","0.9193","290"
"llm_notom_mixed","24","30","156","5.2","2.4691","13.12","2.4691","1.1199","290"
"llm_notom_mixed","25","30","155","5.1667","2.7428","13.1","2.7428","0.9718","290"
"llm_notom_mixed","26","30","161","5.3667","2.1891","13.22","2.1891","1.0113","290"
"llm_notom_mixed","27","30","157","5.2333","2.622","13.14","2.622","0.9441","290"
"llm_notom_mixed","28","30","151","5.0333","2.6972","13.02","2.6972","1.0644","290"
"llm_notom_mixed","29","30","149","4.9667","2.4138","12.98","2.4138","0.7833","290"
"llm_notom_mixed","30","30","156","5.2","2.4969","13.12","2.4969","0.8019","290"
"llm_notom_mixed","31","30","153","5.1","2.0902","13.06","2.0902","0.8896","290"
"llm_notom_mixed","32","30","159","5.3","2.2614","13.18","2.2614","0.6411","290"
"llm_notom_mixed","33","30","154","5.1333","2.345","13.08","2.345","1.0214","290"
"llm_notom_mixed","34","30","170","5.6667","2.3973","13.4","2.3973","0.8664","290"
"llm_notom_mixed","35","30","161","5.3667","2.3265","13.22","2.3265","0.9324","290"
"llm_notom_mixed","36","30","169","5.6333","2.428","13.38","2.428","0.9324","290"
"llm_notom_mixed","37","30","153","5.1","2.4262","13.06","2.4262","0.9039","290"
"llm_notom_mixed","38","30","168","5.6","2.4719","13.36","2.4719","1.0816","290"
"llm_notom_mixed","39","30","162","5.4","2.4155","13.24","2.4155","0.847","290"
"llm_notom_mixed","40","30","153","5.1","2.4824","13.06","2.4824","1.2333","290"
"llm_notom_mixed","41","30","162","5.4","2.8235","13.24","2.8235","1.0645","290"
"llm_notom_mixed","42","30","160","5.3333","2.3829","13.2","2.3829","1.0869","290"
"llm_notom_mixed","43","30","154","5.1333","2.4877","13.08","2.4877","1.0112","290"
"llm_notom_mixed","44","30","150","5","2.4354","13.0","2.4354","1.0036","290"
"llm_notom_mixed","45","30","156","5.2","2.4969","13.12","2.4969","0.9402","290"
"llm_notom_mixed","46","30","154","5.1333","2.5015","13.08","2.5015","1.1117","290"
"llm_notom_mixed","47","30","150","5","2.3925","13.0","2.3925","0.8168","290"
"llm_notom_mixed","48","30","142","4.7333","2.1485","12.84","2.1485","0.9851","290"
"llm_notom_mixed","49","30","151","5.0333","2.8826","13.02","2.8826","1.1865","290"
"llm_notom_mixed","50","30","165","5.5","2.5427","13.3","2.5427","1.0791","290"
"llm_notom_mixed","51","30","165","5.5","2.7761","13.3","2.7761","1.176","290"
"llm_notom_mixed","52","30","169","5.6333","2.8099","13.38","2.8099","1.0372","290"
"llm_notom_mixed","53","30","176","5.8667","2.5962","13.52","2.5962","0.9538","290"
"llm_notom_mixed","54","30","166","5.5333","2.5289","13.32","2.5289","0.9331","263"
"llm_notom_mixed","55","30","146","4.8667","2.5289","12.92","2.5289","1.0213","290"
"llm_notom_mixed","56","30","164","5.4667","2.6226","13.28","2.6226","0.96","290"
"llm_notom_mixed","57","30","165","5.5","2.3452","13.3","2.3452","1.0626","290"
"llm_notom_mixed","58","30","163","5.4333","2.5008","13.26","2.5008","0.8551","290"
"llm_notom_mixed","59","30","159","5.3","2.6412","13.18","2.6412","0.9771","290"
"llm_notom_mixed","60","30","153","5.1","2.7336","13.06","2.7336","0.8897","290"
"llm_notom_mixed","61","30","155","5.1667","2.8537","13.1","2.8537","1.1734","290"
"llm_notom_mixed","62","30","162","5.4","2.3867","13.24","2.3867","0.9699","290"
"llm_notom_mixed","63","30","153","5.1","2.5778","13.06","2.5778","1.1031","290"
"llm_notom_mixed","64","30","151","5.0333","2.7478","13.02","2.7478","1.1665","290"
"llm_notom_mixed","65","30","161","5.3667","2.5118","13.22","2.5118","0.9709","290"
"llm_notom_mixed","66","30","153","5.1","2.4544","13.06","2.4544","0.8222","290"
"llm_notom_mixed","67","30","158","5.2667","2.2884","13.16","2.2884","0.9744","290"
"llm_notom_mixed","68","30","166","5.5333","2.4174","13.32","2.4174","1.0436","290"
"llm_notom_mixed","69","30","158","5.2667","2.5855","13.16","2.5855","0.9393","290"
"llm_notom_mixed","70","30","147","4.9","2.2183","12.94","2.2183","0.6776","290"
"llm_notom_mixed","71","30","154","5.1333","2.7384","13.08","2.7384","0.9027","290"
"llm_notom_mixed","72","30","163","5.4333","2.4023","13.26","2.4023","0.9532","290"
"llm_notom_mixed","73","30","153","5.1","2.1711","13.06","2.1711","0.802","290"
"llm_notom_mixed","74","30","151","5.0333","1.9384","13.02","1.9384","0.7144","290"
"llm_notom_mixed","75","30","161","5.3667","2.3265","13.22","2.3265","0.98","290"
"llm_notom_mixed","76","30","170","5.6667","2.3538","13.4","2.3538","0.8923","290"
"llm_notom_mixed","77","30","170","5.6667","2.3243","13.4","2.3243","0.8974","290"
"llm_notom_mixed","78","30","163","5.4333","2.5554","13.26","2.5554","1.1408","290"
"llm_notom_mixed","79","30","166","5.5333","2.255","13.32","2.255","0.615","290"
"llm_notom_mixed","80","30","171","5.7","2.3364","13.42","2.3364","0.8024","290"
"llm_tom_mixed","1","30","159","5.3","2.7436","13.18","2.7436","2.2527","273"
"llm_tom_mixed","2","30","155","5.1667","2.2296","13.1","2.2296","1.7517","290"
"llm_tom_mixed","3","30","172","5.7333","2.4486","13.44","2.4486","1.2448","290"
"llm_tom_mixed","4","30","161","5.3667","2.2203","13.22","2.2203","0.9531","290"
"llm_tom_mixed","5","30","166","5.5333","2.3154","13.32","2.3154","0.8957","290"
"llm_tom_mixed","6","30","161","5.3667","2.4703","13.22","2.4703","0.8262","290"
"llm_tom_mixed","7","30","155","5.1667","2.1186","13.1","2.1186","0.7565","290"
"llm_tom_mixed","8","30","162","5.4","2.0274","13.24","2.0274","0.9239","290"
"llm_tom_mixed","9","30","158","5.2667","2.5722","13.16","2.5722","0.8744","290"
"llm_tom_mixed","10","30","163","5.4333","2.5418","13.26","2.5418","0.9994","290"
"llm_tom_mixed","11","30","153","5.1","2.6307","13.06","2.6307","1.1316","290"
"llm_tom_mixed","12","30","166","5.5333","2.4457","13.32","2.4457","0.8717","290"
"llm_tom_mixed","13","30","159","5.3","2.3947","13.18","2.3947","1.1592","290"
"llm_tom_mixed","14","30","139","4.6333","2.2203","12.78","2.2203","0.95","290"
"llm_tom_mixed","15","30","151","5.0333","2.7353","13.02","2.7353","1.1522","290"
"llm_tom_mixed","16","30","160","5.3333","2.5775","13.2","2.5775","1.0924","290"
"llm_tom_mixed","17","30","147","4.9","2.3096","12.94","2.3096","0.9557","290"
"llm_tom_mixed","18","30","159","5.3","2.5072","13.18","2.5072","0.9709","290"
"llm_tom_mixed","19","30","155","5.1667","2.2141","13.1","2.2141","1.0021","290"
"llm_tom_mixed","20","30","160","5.3333","2.4259","13.2","2.4259","1.0889","290"
